Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,Source,ObjectId
2023,12,97,529,APC,9024
2023,12,98,547,APC,9025
2023,12,99,964,APC,9026
2023,12,D1,2176,APC,9027
2023,12,D2,2539,APC,9028
2023,12,103,669,APC,9029
2023,12,104,2084,APC,9030
2023,12,105,854,APC,9031
2023,12,106,859,APC,9032
2023,12,107,650,APC,9033
2023,12,108,3940,APC,9034
2023,12,109,3264,APC,9035
2023,12,110,1546,APC,9036
2023,12,111,1034,APC,9037
2023,12,112,586,APC,9038
2023,12,113,5010,APC,9039
2023,12,114,1342,APC,9040
2023,12,115,863,APC,9041
2023,12,117,1438,APC,9042
2023,12,118,256,APC,9043
2023,12,119,506,APC,9044
2023,12,120,318,APC,9045
2023,12,123,692,APC,9046
2023,12,124,1157,APC,9047
2023,12,125,1291,APC,9048
2023,12,126,405,APC,9049
2023,12,127,205,APC,9050
2023,12,128,265,APC,9051
2023,12,129,624,APC,9052
2023,12,130,381,APC,9053
2023,12,131,536,APC,9054
2023,12,132,291,APC,9055
2023,12,133,42,APC,9056
2023,12,135,657,APC,9057
2023,12,139,301,APC,9058
2023,12,150,21,APC,9059
2023,12,201,41,APC,9060
2023,12,204,107,APC,9061
2023,12,206,58,APC,9062
2023,12,310,255,APC,9063
2023,12,311,129,APC,9064
2023,12,47M,1019,APC,9065
2023,12,BLVDDIR,2021,APC,9066
2023,12,B1 OWL,1196,APC,9067
2023,12,63,12017,APC,9068
2023,12,71,3237,APC,9069
2023,12,41,2171,APC,9070
2023,12,K,6475,APC,9071
2023,12,51,4601,APC,9072
2023,12,LUCYGO,744,APC,9073
2023,12,LUCYGR,475,APC,9074
2023,12,L1 OWL,1274,APC,9075
2023,12,82,7016,APC,9076
2023,12,81,3590,APC,9077
2024,1,1,2197,APC,9078
2024,1,2,4264,APC,9079
2024,1,3,6364,APC,9080
2024,1,4,4816,APC,9081
2024,1,5,2036,APC,9082
2024,1,6,4106,APC,9083
2024,1,7,4026,APC,9084
2024,1,8,1212,APC,9085
2024,1,9,3469,APC,9086
2024,1,T1,8594,APC,9087
2024,1,T4,8541,APC,9088
2024,1,12,1960,APC,9089
2024,1,T3,8422,APC,9090
2024,1,14,4580,APC,9091
2024,1,G1,6274,MODE_Report_Estimate,9092
2024,1,16,4607,APC,9093
2024,1,17,6914,APC,9094
2024,1,18,10375,APC,9095
2024,1,19,882,APC,9096
2024,1,20,2998,APC,9097
2024,1,21,8240,APC,9098
2024,1,22,2830,APC,9099
2024,1,23,10886,APC,9100
2024,1,24,1448,APC,9101
2024,1,25,3196,APC,9102
2024,1,26,7362,APC,9103
2024,1,27,2837,APC,9104
2024,1,28,1226,APC,9105
2024,1,29,3117,APC,9106
2024,1,30,976,APC,9107
2024,1,31,3497,APC,9108
2024,1,32,3524,APC,9109
2024,1,33,8987,APC,9110
2024,1,T2,8229,APC,9111
2024,1,35,77,APC,9112
2024,1,T5,8903,APC,9113
2024,1,37,2359,APC,9114
2024,1,38,1971,APC,9115
2024,1,39,1660,APC,9116
2024,1,40,6219,APC,9117
2024,1,42,7985,APC,9118
2024,1,43,2085,APC,9119
2024,1,44,2317,APC,9120
2024,1,45,4393,APC,9121
2024,1,46,3690,APC,9122
2024,1,47,12883,APC,9123
2024,1,48,6296,APC,9124
2024,1,49,3205,APC,9125
2024,1,50,1456,APC,9126
2024,1,52,8271,APC,9127
2024,1,53,1567,APC,9128
2024,1,54,5807,APC,9129
2024,1,55,2919,APC,9130
2024,1,56,7369,APC,9131
2024,1,57,7139,APC,9132
2024,1,58,5481,APC,9133
2024,1,59,2192,MODE_Report_Estimate,9134
2024,1,60,8458,APC,9135
2024,1,61,2740,APC,9136
2024,1,62,87,APC,9137
2024,1,64,4499,APC,9138
2024,1,65,5151,APC,9139
2024,1,66,4750,MODE_Report_Estimate,9140
2024,1,67,3218,APC,9141
2024,1,68,1279,APC,9142
2024,1,70,6069,APC,9143
2024,1,73,1609,APC,9144
2024,1,75,1484,MODE_Report_Estimate,9145
2024,1,77,591,APC,9146
2024,1,78,4,APC,9147
2024,1,79,3882,APC,9148
2024,1,80,115,APC,9149
2024,1,84,2399,APC,9150
2024,1,88,1504,APC,9151
2024,1,89,1231,APC,9152
2024,1,90,269,APC,9153
2024,1,92,163,APC,9154
2024,1,93,846,APC,9155
2024,1,94,248,APC,9156
2024,1,95,287,APC,9157
2024,1,96,867,APC,9158
2024,1,97,516,APC,9159
2024,1,98,513,APC,9160
2024,1,99,878,APC,9161
2024,1,D1,2201,APC,9162
2024,1,D2,2682,APC,9163
2024,1,103,628,APC,9164
2024,1,104,2054,APC,9165
2024,1,105,806,APC,9166
2024,1,106,831,APC,9167
2024,1,107,603,APC,9168
2024,1,108,3764,APC,9169
2024,1,109,3068,APC,9170
2024,1,110,1461,APC,9171
2024,1,111,997,APC,9172
2024,1,112,645,APC,9173
2024,1,113,4665,APC,9174
2024,1,114,1325,APC,9175
2024,1,115,838,APC,9176
2024,1,117,1377,APC,9177
2024,1,118,273,APC,9178
2024,1,119,476,APC,9179
2024,1,120,299,APC,9180
2024,1,123,547,APC,9181
2024,1,124,1079,APC,9182
2024,1,125,1119,APC,9183
2024,1,126,391,APC,9184
2024,1,127,186,APC,9185
2024,1,128,258,APC,9186
2024,1,129,544,APC,9187
2024,1,130,371,APC,9188
2024,1,131,483,APC,9189
2024,1,132,261,APC,9190
2024,1,133,48,APC,9191
2024,1,135,629,APC,9192
2024,1,139,283,APC,9193
2024,1,150,22,APC,9194
2024,1,201,48,APC,9195
2024,1,204,109,APC,9196
2024,1,206,48,APC,9197
2024,1,310,233,APC,9198
2024,1,311,112,APC,9199
2024,1,47M,917,APC,9200
2024,1,BLVDDIR,1962,APC,9201
2024,1,B1 OWL,1116,APC,9202
2024,1,63,11727,APC,9203
2024,1,71,3240,APC,9204
2024,1,41,2152,APC,9205
2024,1,K,6275,APC,9206
2024,1,51,4557,APC,9207
2024,1,LUCYGO,863,APC,9208
2024,1,LUCYGR,541,APC,9209
2024,1,L1 OWL,1295,APC,9210
2024,1,82,6971,APC,9211
2024,1,81,3633,APC,9212
2024,2,1,2290,APC,9213
2024,2,2,4545,APC,9214
2024,2,3,7209,APC,9215
2024,2,4,5334,APC,9216
2024,2,5,2183,APC,9217
2024,2,6,4400,APC,9218
2024,2,7,4364,APC,9219
2024,2,8,1352,APC,9220
2024,2,9,3857,APC,9221
2024,2,T1,8595,APC,9222
2024,2,D1,2277,APC,9223
2024,2,D2,2759,APC,9224
2024,2,T4,8541,APC,9225
2024,2,12,1938,APC,9226
2024,2,T3,8422,APC,9227
2024,2,14,4818,APC,9228
2024,2,G1,6373,MODE_Report_Estimate,9229
2024,2,16,5055,APC,9230
2024,2,17,7252,APC,9231
2024,2,18,11349,APC,9232
2024,2,19,985,APC,9233
2024,2,20,3151,APC,9234
2024,2,21,9301,APC,9235
2024,2,22,3111,APC,9236
2024,2,23,11696,APC,9237
2024,2,24,1634,APC,9238
2024,2,25,3471,APC,9239
2024,2,26,8176,APC,9240
2024,2,27,3066,APC,9241
2024,2,28,1395,APC,9242
2024,2,29,3387,APC,9243
2024,2,30,1086,APC,9244
2024,2,31,3829,APC,9245
2024,2,32,3967,APC,9246
2024,2,33,9538,APC,9247
2024,2,T2,8218,APC,9248
2024,2,35,107,APC,9249
2024,2,T5,8903,APC,9250
2024,2,37,2531,APC,9251
2024,2,38,2236,APC,9252
2024,2,39,1810,APC,9253
2024,2,40,6669,APC,9254
2024,2,42,8532,APC,9255
2024,2,43,2340,APC,9256
2024,2,44,2523,APC,9257
2024,2,45,4828,APC,9258
2024,2,46,4042,APC,9259
2024,2,47,14278,APC,9260
2024,2,48,6861,APC,9261
2024,2,49,3515,APC,9262
2024,2,50,1597,APC,9263
2024,2,52,9305,APC,9264
2024,2,53,1773,APC,9265
2024,2,54,6356,APC,9266
2024,2,55,3089,APC,9267
2024,2,56,7923,APC,9268
2024,2,57,7872,APC,9269
2024,2,58,5724,APC,9270
2024,2,59,2308,MODE_Report_Estimate,9271
2024,2,60,9565,APC,9272
2024,2,61,3119,APC,9273
2024,2,62,99,APC,9274
2024,2,64,4893,APC,9275
2024,2,65,5590,APC,9276
2024,2,66,5280,MODE_Report_Estimate,9277
2024,2,67,3411,APC,9278
2024,2,68,1210,APC,9279
2024,2,70,6725,APC,9280
2024,2,73,1748,APC,9281
2024,2,75,1618,MODE_Report_Estimate,9282
2024,2,77,728,APC,9283
2024,2,78,3,APC,9284
2024,2,79,4243,APC,9285
2024,2,80,120,APC,9286
2024,2,84,2703,APC,9287
2024,2,88,1649,APC,9288
2024,2,89,1422,APC,9289
2024,2,90,292,APC,9290
2024,2,92,172,APC,9291
2024,2,93,929,APC,9292
2024,2,94,291,APC,9293
2024,2,95,325,APC,9294
2024,2,96,970,APC,9295
2024,2,97,500,APC,9296
2024,2,98,540,APC,9297
2024,2,99,950,APC,9298
2024,2,103,683,APC,9299
2024,2,104,2339,APC,9300
2024,2,105,880,APC,9301
2024,2,106,921,APC,9302
2024,2,107,641,APC,9303
2024,2,108,3970,APC,9304
2024,2,109,3372,APC,9305
2024,2,110,1583,APC,9306
2024,2,111,1112,APC,9307
2024,2,112,764,APC,9308
2024,2,113,4979,APC,9309
2024,2,114,1437,APC,9310
2024,2,115,942,APC,9311
2024,2,117,1519,APC,9312
2024,2,118,329,APC,9313
2024,2,119,501,APC,9314
2024,2,120,332,APC,9315
2024,2,123,569,APC,9316
2024,2,124,1128,APC,9317
2024,2,125,1243,APC,9318
2024,2,126,391,APC,9319
2024,2,127,218,APC,9320
2024,2,128,280,APC,9321
2024,2,129,595,APC,9322
2024,2,130,392,APC,9323
2024,2,131,489,APC,9324
2024,2,132,279,APC,9325
2024,2,133,51,APC,9326
2024,2,135,666,APC,9327
2024,2,139,300,APC,9328
2024,2,150,28,APC,9329
2024,2,201,51,APC,9330
2024,2,204,120,APC,9331
2024,2,206,67,APC,9332
2024,2,310,231,APC,9333
2024,2,311,126,APC,9334
2024,2,47M,1034,APC,9335
2024,2,BLVDDIR,2034,APC,9336
2024,2,B1 OWL,1255,APC,9337
2024,2,63,12451,APC,9338
2024,2,71,3441,APC,9339
2024,2,41,2516,APC,9340
2024,2,K,7368,APC,9341
2024,2,51,4985,APC,9342
2024,2,LUCYGO,830,APC,9343
2024,2,LUCYGR,600,APC,9344
2024,2,School,1879,APC,9345
2024,2,L1 OWL,1314,APC,9346
2024,2,82,7918,APC,9347
2024,2,81,3784,APC,9348
2024,2,RRD,77066,MODE_Report_Estimate,9349
2024,2,M1,5128,APC,9350
2024,2,B,69738,MODE_Report_Estimate,9351
2024,2,L1,105239,MODE_Report_Estimate,9352
2024,3,1,2300,APC,9353
2024,3,2,4253,APC,9354
2024,3,3,6039,APC,9355
2024,3,4,5088,APC,9356
2024,3,5,1770,APC,9357
2024,3,6,3746,APC,9358
2024,3,7,4199,APC,9359
2024,3,8,1117,APC,9360
2024,3,9,3176,APC,9361
2024,3,T1,7716,APC,9362
2024,3,D1,2302,APC,9363
2024,3,D2,2677,APC,9364
2024,3,T4,7673,APC,9365
2024,3,12,1673,APC,9366
2024,3,T3,7891,APC,9367
2024,3,14,4698,APC,9368
2024,3,G1,5735,MODE_Report_Estimate,9369
2024,3,16,4693,APC,9370
2024,3,17,7090,APC,9371
2024,3,18,9454,APC,9372
2024,3,19,927,APC,9373
2024,3,20,2961,APC,9374
2024,3,21,8913,APC,9375
2024,3,22,2817,APC,9376
2024,3,23,11013,APC,9377
2024,3,24,1371,APC,9378
2024,3,25,3264,APC,9379
2024,3,26,7543,APC,9380
2024,3,27,2838,APC,9381
2024,3,28,1257,APC,9382
2024,3,29,3153,APC,9383
2024,3,30,994,APC,9384
2024,3,31,3530,APC,9385
2024,3,32,3381,APC,9386
2024,3,33,8623,APC,9387
2024,3,T2,7930,APC,9388
2024,3,35,116,APC,9389
2024,3,T5,8521,APC,9390
2024,3,37,2367,APC,9391
2024,3,38,2201,APC,9392
2024,3,39,1614,APC,9393
2024,3,40,6633,APC,9394
2024,3,42,8451,APC,9395
2024,3,43,2173,APC,9396
2024,3,44,2425,APC,9397
2024,3,45,4687,APC,9398
2024,3,46,3609,APC,9399
2024,3,47,12977,APC,9400
2024,3,48,5920,APC,9401
2024,3,49,3225,APC,9402
2024,3,50,1493,APC,9403
2024,3,52,8742,APC,9404
2024,3,53,1588,APC,9405
2024,3,54,6093,APC,9406
2024,3,55,2986,APC,9407
2024,3,56,6920,APC,9408
2024,3,57,7282,APC,9409
2024,3,58,5359,APC,9410
2024,3,59,2222,APC,9411
2024,3,60,8816,APC,9412
2024,3,61,2854,APC,9413
2024,3,62,104,APC,9414
2024,3,64,4645,APC,9415
2024,3,65,5077,APC,9416
2024,3,66,4828,APC,9417
2024,3,67,2977,APC,9418
2024,3,68,1195,APC,9419
2024,3,70,5939,APC,9420
2024,3,73,1463,APC,9421
2024,3,75,1355,APC,9422
2024,3,77,611,APC,9423
2024,3,78,3,APC,9424
2024,3,79,3762,APC,9425
2024,3,80,101,APC,9426
2024,3,84,2365,APC,9427
2024,3,88,1403,APC,9428
2024,3,89,1266,APC,9429
2024,3,90,298,APC,9430
2024,3,92,152,APC,9431
2024,3,93,914,APC,9432
2024,3,94,279,APC,9433
2024,3,95,311,APC,9434
2024,3,96,978,APC,9435
2024,3,97,498,APC,9436
2024,3,98,535,APC,9437
2024,3,99,966,APC,9438
2024,3,103,687,APC,9439
2024,3,104,2290,APC,9440
2024,3,105,876,APC,9441
2024,3,106,918,APC,9442
2024,3,107,633,APC,9443
2024,3,108,3884,APC,9444
2024,3,109,3335,APC,9445
2024,3,110,1506,APC,9446
2024,3,111,1083,APC,9447
2024,3,112,672,APC,9448
2024,3,113,4952,APC,9449
2024,3,114,1386,APC,9450
2024,3,115,887,APC,9451
2024,3,117,1500,APC,9452
2024,3,118,296,APC,9453
2024,3,119,510,APC,9454
2024,3,120,329,APC,9455
2024,3,123,593,APC,9456
2024,3,124,1102,APC,9457
2024,3,125,1227,APC,9458
2024,3,126,418,APC,9459
2024,3,127,220,APC,9460
2024,3,128,286,APC,9461
2024,3,129,617,APC,9462
2024,3,130,396,APC,9463
2024,3,131,494,APC,9464
2024,3,132,281,APC,9465
2024,3,133,49,APC,9466
2024,3,135,670,APC,9467
2024,3,139,293,APC,9468
2024,3,150,24,APC,9469
2024,3,201,62,APC,9470
2024,3,204,151,APC,9471
2024,3,206,80,APC,9472
2024,3,310,234,APC,9473
2024,3,311,135,APC,9474
2024,3,47M,736,APC,9475
2024,3,BLVDDIR,1764,APC,9476
2024,3,B1 OWL,1027,APC,9477
2024,3,63,11393,APC,9478
2024,3,71,3101,APC,9479
2024,3,41,2027,APC,9480
2024,3,K,5946,APC,9481
2024,3,51,4536,APC,9482
2024,3,LUCYGO,850,APC,9483
2024,3,LUCYGR,580,APC,9484
2024,3,School,1652,APC,9485
2024,3,L1 OWL,1391,APC,9486
2024,3,82,7165,APC,9487
2024,3,81,3485,APC,9488
2024,3,RRD,78464,MODE_Report_Estimate,9489
2024,3,M1,4925,APC,9490
2024,3,B,66713,MODE_Report_Estimate,9491
2024,3,L1,100665,MODE_Report_Estimate,9492
2024,4,1,2440,APC,9493
2024,4,2,4632,APC,9494
2024,4,3,6502,APC,9495
2024,4,4,5184,APC,9496
2024,4,5,1867,APC,9497
2024,4,6,4008,APC,9498
2024,4,7,4465,APC,9499
2024,4,8,1297,APC,9500
2024,4,9,3265,APC,9501
2024,4,T1,8335,APC,9502
2024,4,D1,2406,APC,9503
2024,4,D2,2859,APC,9504
2024,4,T4,8352,APC,9505
2024,4,12,1733,APC,9506
2024,4,T3,8438,APC,9507
2024,4,14,4689,APC,9508
2024,4,G1,5288,MODE_Report_Estimate,9509
2024,4,16,4864,APC,9510
2024,4,17,6884,APC,9511
2024,4,18,10313,APC,9512
2024,4,19,979,APC,9513
2024,4,20,3123,APC,9514
2024,4,21,9388,APC,9515
2024,4,22,2903,APC,9516
2024,4,23,11547,APC,9517
2024,4,24,1406,APC,9518
2024,4,25,3539,APC,9519
2024,4,26,7956,APC,9520
2024,4,27,3024,APC,9521
2024,4,28,1359,APC,9522
2024,4,29,3246,APC,9523
2024,4,30,1085,APC,9524
2024,4,31,3759,APC,9525
2024,4,32,3691,APC,9526
2024,4,33,8921,APC,9527
2024,4,T2,8619,APC,9528
2024,4,35,114,APC,9529
2024,4,T5,8932,APC,9530
2024,4,37,2529,APC,9531
2024,4,38,2379,APC,9532
2024,4,39,1804,APC,9533
2024,4,40,6668,APC,9534
2024,4,42,8567,APC,9535
2024,4,43,2415,APC,9536
2024,4,44,2554,APC,9537
2024,4,45,5012,APC,9538
2024,4,46,3818,APC,9539
2024,4,47,12947,APC,9540
2024,4,48,6032,APC,9541
2024,4,49,3419,APC,9542
2024,4,50,1517,APC,9543
2024,4,52,8754,APC,9544
2024,4,53,1681,APC,9545
2024,4,54,6338,APC,9546
2024,4,55,3080,APC,9547
2024,4,56,7557,APC,9548
2024,4,57,7663,APC,9549
2024,4,58,5606,APC,9550
2024,4,59,3461,APC,9551
2024,4,60,8755,APC,9552
2024,4,61,3096,APC,9553
2024,4,62,107,APC,9554
2024,4,64,4815,APC,9555
2024,4,65,5740,APC,9556
2024,4,66,6847,APC,9557
2024,4,67,3344,APC,9558
2024,4,68,1267,APC,9559
2024,4,70,6448,APC,9560
2024,4,73,1580,APC,9561
2024,4,75,2018,APC,9562
2024,4,77,673,APC,9563
2024,4,78,4,APC,9564
2024,4,79,4197,APC,9565
2024,4,80,114,APC,9566
2024,4,84,2531,APC,9567
2024,4,88,1573,APC,9568
2024,4,89,1452,APC,9569
2024,4,90,295,APC,9570
2024,4,92,154,APC,9571
2024,4,93,978,APC,9572
2024,4,94,299,APC,9573
2024,4,95,320,APC,9574
2024,4,96,1023,APC,9575
2024,4,97,522,APC,9576
2024,4,98,551,APC,9577
2024,4,99,980,APC,9578
2024,4,103,725,APC,9579
2024,4,104,2417,APC,9580
2024,4,105,919,APC,9581
2024,4,106,899,APC,9582
2024,4,107,682,APC,9583
2024,4,108,4072,APC,9584
2024,4,109,3432,APC,9585
2024,4,110,1554,APC,9586
2024,4,111,1141,APC,9587
2024,4,112,750,APC,9588
2024,4,113,5143,APC,9589
2024,4,114,1457,APC,9590
2024,4,115,1014,APC,9591
2024,4,117,1525,APC,9592
2024,4,118,309,APC,9593
2024,4,119,550,APC,9594
2024,4,120,354,APC,9595
2024,4,123,575,APC,9596
2024,4,124,1123,APC,9597
2024,4,125,1236,APC,9598
2024,4,126,433,APC,9599
2024,4,127,215,APC,9600
2024,4,128,301,APC,9601
2024,4,129,631,APC,9602
2024,4,130,416,APC,9603
2024,4,131,502,APC,9604
2024,4,132,288,APC,9605
2024,4,133,47,APC,9606
2024,4,135,705,APC,9607
2024,4,139,300,APC,9608
2024,4,150,20,APC,9609
2024,4,201,64,APC,9610
2024,4,204,150,APC,9611
2024,4,206,86,APC,9612
2024,4,310,246,APC,9613
2024,4,311,139,APC,9614
2024,4,47M,705,APC,9615
2024,4,BLVDDIR,1921,APC,9616
2024,4,B1 OWL,1157,APC,9617
2024,4,63,12208,APC,9618
2024,4,71,3331,APC,9619
2024,4,41,2231,APC,9620
2024,4,K,6743,APC,9621
2024,4,51,4764,APC,9622
2024,4,LUCYGO,902,APC,9623
2024,4,LUCYGR,589,APC,9624
2024,4,School,1847,APC,9625
2024,4,L1 OWL,1315,APC,9626
2024,4,82,7774,APC,9627
2024,4,81,3737,APC,9628
2024,4,RRD,79247,MODE_Report_Estimate,9629
2024,4,M1,5220,APC,9630
2024,4,B,75807,MODE_Report_Estimate,9631
2024,4,L1,114382,MODE_Report_Estimate,9632
2024,5,1,2558,APC,9633
2024,5,2,4897,APC,9634
2024,5,3,7195,APC,9635
2024,5,4,5666,APC,9636
2024,5,5,2053,APC,9637
2024,5,6,4342,APC,9638
2024,5,7,4826,APC,9639
2024,5,8,1352,APC,9640
2024,5,9,3398,APC,9641
2024,5,T1,8160,APC,9642
2024,5,D1,2451,APC,9643
2024,5,D2,2905,APC,9644
2024,5,T4,8509,APC,9645
2024,5,12,1836,APC,9646
2024,5,T3,8280,APC,9647
2024,5,14,4885,APC,9648
2024,5,G1,5360,MODE_Report_Estimate,9649
2024,5,16,5467,APC,9650
2024,5,17,7131,APC,9651
2024,5,18,11413,APC,9652
2024,5,19,1048,APC,9653
2024,5,20,3167,APC,9654
2024,5,21,9401,APC,9655
2024,5,22,3040,APC,9656
2024,5,23,12210,APC,9657
2024,5,24,1415,APC,9658
2024,5,25,3734,APC,9659
2024,5,26,8682,APC,9660
2024,5,27,3029,APC,9661
2024,5,28,1382,APC,9662
2024,5,29,3286,APC,9663
2024,5,30,1107,APC,9664
2024,5,31,4064,APC,9665
2024,5,32,3896,APC,9666
2024,5,33,9118,APC,9667
2024,5,T2,8276,APC,9668
2024,5,35,113,APC,9669
2024,5,T5,9015,APC,9670
2024,5,37,2629,APC,9671
2024,5,38,2416,APC,9672
2024,5,39,1962,APC,9673
2024,5,40,6508,APC,9674
2024,5,42,8683,APC,9675
2024,5,43,2338,APC,9676
2024,5,44,2580,APC,9677
2024,5,45,5135,APC,9678
2024,5,46,4106,APC,9679
2024,5,47,14003,APC,9680
2024,5,48,5937,APC,9681
2024,5,49,3398,APC,9682
2024,5,50,1550,APC,9683
2024,5,52,9287,APC,9684
2024,5,53,1817,APC,9685
2024,5,54,6573,APC,9686
2024,5,55,3294,APC,9687
2024,5,56,8514,APC,9688
2024,5,57,8287,APC,9689
2024,5,58,5828,APC,9690
2024,5,59,3670,APC,9691
2024,5,60,9085,APC,9692
2024,5,61,3248,APC,9693
2024,5,62,114,APC,9694
2024,5,64,5311,APC,9695
2024,5,65,5938,APC,9696
2024,5,66,7574,APC,9697
2024,5,67,3618,APC,9698
2024,5,68,1265,APC,9699
2024,5,70,6905,APC,9700
2024,5,73,1585,APC,9701
2024,5,75,2176,APC,9702
2024,5,77,713,APC,9703
2024,5,78,4,APC,9704
2024,5,79,4455,APC,9705
2024,5,80,110,APC,9706
2024,5,84,2610,APC,9707
2024,5,88,1626,APC,9708
2024,5,89,1545,APC,9709
2024,5,90,306,APC,9710
2024,5,92,171,APC,9711
2024,5,93,1007,APC,9712
2024,5,94,268,APC,9713
2024,5,95,348,APC,9714
2024,5,96,991,APC,9715
2024,5,97,534,APC,9716
2024,5,98,553,APC,9717
2024,5,99,1029,APC,9718
2024,5,103,740,APC,9719
2024,5,104,2317,APC,9720
2024,5,105,943,APC,9721
2024,5,106,919,APC,9722
2024,5,107,699,APC,9723
2024,5,108,4359,APC,9724
2024,5,109,3516,APC,9725
2024,5,110,1627,APC,9726
2024,5,111,1164,APC,9727
2024,5,112,629,APC,9728
2024,5,113,5436,APC,9729
2024,5,114,1508,APC,9730
2024,5,115,984,APC,9731
2024,5,117,1614,APC,9732
2024,5,118,281,APC,9733
2024,5,119,536,APC,9734
2024,5,120,333,APC,9735
2024,5,123,607,APC,9736
2024,5,124,1235,APC,9737
2024,5,125,1325,APC,9738
2024,5,126,438,APC,9739
2024,5,127,227,APC,9740
2024,5,128,317,APC,9741
2024,5,129,666,APC,9742
2024,5,130,394,APC,9743
2024,5,131,553,APC,9744
2024,5,132,277,APC,9745
2024,5,133,47,APC,9746
2024,5,135,707,APC,9747
2024,5,139,322,APC,9748
2024,5,150,21,APC,9749
2024,5,201,64,APC,9750
2024,5,204,164,APC,9751
2024,5,206,91,APC,9752
2024,5,310,267,APC,9753
2024,5,311,152,APC,9754
2024,5,47M,696,APC,9755
2024,5,BLVDDIR,1969,APC,9756
2024,5,B1 OWL,1288,APC,9757
2024,5,63,13177,APC,9758
2024,5,71,3617,APC,9759
2024,5,41,2321,APC,9760
2024,5,K,7213,APC,9761
2024,5,51,4871,APC,9762
2024,5,LUCYGO,872,APC,9763
2024,5,LUCYGR,547,APC,9764
2024,5,School,1777,APC,9765
2024,5,L1 OWL,1337,APC,9766
2024,5,82,8337,APC,9767
2024,5,81,4072,APC,9768
2024,5,RRD,79261,MODE_Report_Estimate,9769
2024,5,M1,5379,APC,9770
2024,5,B,73881,MODE_Report_Estimate,9771
2024,5,L1,111428,MODE_Report_Estimate,9772
2024,6,1,2285,APC,9773
2024,6,2,4202,APC,9774
2024,6,3,6578,APC,9775
2024,6,4,5005,APC,9776
2024,6,5,1829,APC,9777
2024,6,6,3706,APC,9778
2024,6,7,4355,APC,9779
2024,6,8,1013,APC,9780
2024,6,9,2982,APC,9781
2024,6,T1,6601,APC,9782
2024,6,D1,2158,APC,9783
2024,6,D2,2434,APC,9784
2024,6,T4,7756,APC,9785
2024,6,12,1770,APC,9786
2024,6,T3,7168,APC,9787
2024,6,14,4512,APC,9788
2024,6,G1,5378,MODE_Report_Estimate,9789
2024,6,16,5162,APC,9790
2024,6,17,6709,APC,9791
2024,6,18,9662,APC,9792
2024,6,19,851,APC,9793
2024,6,20,2987,APC,9794
2024,6,21,9282,APC,9795
2024,6,22,2869,APC,9796
2024,6,23,11112,APC,9797
2024,6,24,1261,APC,9798
2024,6,25,3169,APC,9799
2024,6,26,7162,APC,9800
2024,6,27,2541,APC,9801
2024,6,28,1116,APC,9802
2024,6,29,2543,APC,9803
2024,6,30,992,APC,9804
2024,6,31,3661,APC,9805
2024,6,32,3219,APC,9806
2024,6,33,8201,APC,9807
2024,6,T2,7436,APC,9808
2024,6,35,82,APC,9809
2024,6,T5,7711,APC,9810
2024,6,37,2491,APC,9811
2024,6,38,2417,APC,9812
2024,6,39,1565,APC,9813
2024,6,40,6215,APC,9814
2024,6,42,8773,APC,9815
2024,6,43,2059,APC,9816
2024,6,44,2612,APC,9817
2024,6,45,4760,APC,9818
2024,6,46,3422,APC,9819
2024,6,47,12788,APC,9820
2024,6,48,5665,APC,9821
2024,6,49,3120,APC,9822
2024,6,50,1547,APC,9823
2024,6,52,8424,APC,9824
2024,6,53,1435,APC,9825
2024,6,54,5810,APC,9826
2024,6,55,3092,APC,9827
2024,6,56,6904,APC,9828
2024,6,57,7424,APC,9829
2024,6,58,5309,APC,9830
2024,6,59,2963,APC,9831
2024,6,60,8075,APC,9832
2024,6,61,3008,APC,9833
2024,6,62,93,APC,9834
2024,6,64,4323,APC,9835
2024,6,65,5335,APC,9836
2024,6,66,6789,APC,9837
2024,6,67,2616,APC,9838
2024,6,68,1246,APC,9839
2024,6,70,5577,APC,9840
2024,6,73,1112,APC,9841
2024,6,75,1889,APC,9842
2024,6,77,607,APC,9843
2024,6,78,3,APC,9844
2024,6,79,3721,APC,9845
2024,6,80,108,APC,9846
2024,6,84,1986,APC,9847
2024,6,88,1068,APC,9848
2024,6,89,1454,APC,9849
2024,6,90,302,APC,9850
2024,6,92,165,APC,9851
2024,6,93,1042,APC,9852
2024,6,94,262,APC,9853
2024,6,95,358,APC,9854
2024,6,96,1030,APC,9855
2024,6,97,521,APC,9856
2024,6,98,548,APC,9857
2024,6,99,1096,APC,9858
2024,6,103,691,APC,9859
2024,6,104,2251,APC,9860
2024,6,105,918,APC,9861
2024,6,106,930,APC,9862
2024,6,107,691,APC,9863
2024,6,108,4234,APC,9864
2024,6,109,3471,APC,9865
2024,6,110,1533,APC,9866
2024,6,111,1044,APC,9867
2024,6,112,594,APC,9868
2024,6,113,5424,APC,9869
2024,6,114,1406,APC,9870
2024,6,115,862,APC,9871
2024,6,117,1529,APC,9872
2024,6,118,265,APC,9873
2024,6,119,534,APC,9874
2024,6,120,310,APC,9875
2024,6,123,616,APC,9876
2024,6,124,1274,APC,9877
2024,6,125,1413,APC,9878
2024,6,126,450,APC,9879
2024,6,127,213,APC,9880
2024,6,128,292,APC,9881
2024,6,129,648,APC,9882
2024,6,130,406,APC,9883
2024,6,131,554,APC,9884
2024,6,132,285,APC,9885
